model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
17,2017,10000,1,16867,3,30,55.0,1.3
17,2019,11695,1,6907,3,145,47.9,1.5
17,2019,11495,1,5473,3,145,47.9,1.5
17,2017,13495,0,17264,1,140,67.3,1.5
17,2018,11995,0,12514,3,150,60.1,1.5
17,2019,12000,1,6256,3,145,47.9,1.5
17,2019,12000,1,10308,3,145,47.9,1.5
17,2019,12000,1,12333,3,145,47.9,1.5
17,2019,12000,1,11403,3,145,47.9,1.5
17,2019,12000,1,8778,3,145,47.9,1.5
17,2016,10995,0,23550,1,0,78.0,1.5
17,2019,12000,1,8355,3,145,47.9,1.5
17,2018,10500,1,15772,3,145,58.9,1.5
17,2017,10200,1,12859,3,145,58.9,1.5
17,2018,10500,1,9290,3,145,47.1,1.5
17,2018,11500,1,16000,3,145,56.5,1.5
17,2019,14995,1,3000,3,145,47.9,1.5
17,2016,8995,1,23774,3,30,58.0,1.3
17,2017,11795,0,14916,1,0,86.0,1.5
17,2016,11490,0,11989,1,0,78.0,1.5
17,2015,9965,0,19500,1,0,86.0,1.5
17,2014,5995,1,60067,0,0,72.4,1.4
17,2019,14995,0,5000,1,140,76.3,1.5
17,2017,8995,1,20295,3,150,65.7,1.0
17,2017,9495,1,12087,3,145,65.7,1.0
17,2017,10495,1,15006,3,145,56.5,1.5
17,2019,11888,1,5,3,145,47.9,1.5
17,2019,11888,1,4,3,145,47.9,1.5
17,2018,9695,1,33031,3,145,58.9,1.5
17,2019,10995,1,4956,3,145,47.9,1.5
17,2016,8998,1,34302,3,30,55.0,1.3
17,2013,9495,0,41466,1,0,76.3,1.5
17,2018,10995,1,23025,3,145,58.9,1.5
17,2018,11795,1,9641,3,145,47.1,1.5
17,2018,10495,1,10700,3,145,58.9,1.5
17,2017,8795,1,31130,3,145,58.9,1.5
17,2017,11995,0,3503,3,145,60.1,1.5
17,2017,9495,1,10335,3,145,65.7,1.0
17,2018,12295,0,6051,3,145,60.1,1.5
17,2017,9595,1,16976,3,30,58.0,1.3
17,2015,7295,1,24563,3,30,58.0,1.3
17,2015,5899,1,27152,3,0,66.0,1.0
17,2017,8399,1,24851,3,30,55.0,1.3
17,2017,13995,0,16508,1,0,78.0,1.5
17,2016,9495,0,26191,3,30,58.0,1.3
17,2016,11698,0,10180,1,0,86.0,1.5
17,2017,7790,1,34795,3,30,58.0,1.3
17,2018,12690,0,20357,1,140,76.3,1.5
17,2016,9990,0,29808,3,30,55.0,1.3
17,2018,13195,0,12391,1,135,76.3,1.5
17,2020,15490,1,1124,3,145,47.9,1.5
17,2017,13490,0,22206,1,0,78.0,1.5
17,2017,9490,1,21689,3,30,55.0,1.3
17,2017,9990,1,25296,3,150,58.9,1.5
17,2019,12990,1,5361,3,150,47.9,1.5
17,2018,11290,1,11446,3,145,56.5,1.5
17,2018,11290,1,8138,3,150,47.1,1.5
17,2018,9790,1,8116,3,145,48.7,1.0
17,2017,11790,0,18613,1,0,86.0,1.5
17,2017,8490,1,31154,3,30,58.0,1.3
17,2017,13290,0,14108,1,0,78.0,1.5
17,2017,11490,0,49731,1,0,78.0,1.5
17,2016,12990,0,9612,1,0,78.0,1.5
17,2019,13495,1,1069,3,145,47.9,1.5
17,2017,12790,0,31783,1,0,78.0,1.5
17,2017,9790,1,19957,3,145,55.0,1.3
17,2018,11790,1,14678,3,150,58.9,1.5
17,2019,12690,1,9,3,145,47.1,1.5
17,2017,8995,1,22148,3,30,58.0,1.3
17,2016,11490,0,18525,1,0,86.0,1.5
17,2019,12690,1,9,3,150,47.9,1.5
17,2019,11995,1,12222,3,145,47.9,1.5
17,2019,11995,1,11107,3,145,47.9,1.5
17,2018,10290,1,35768,3,150,47.1,1.5
17,2015,7990,1,32621,3,30,55.0,1.3
17,2015,11990,0,36059,1,0,78.0,1.5
17,2019,11995,1,10105,3,145,47.9,1.5
17,2019,13995,1,5693,3,145,47.9,1.5
17,2018,11295,1,5973,3,145,58.9,1.5
17,2019,13690,0,3180,3,145,47.9,1.5
17,2018,10490,1,9363,3,145,58.9,1.5
17,2018,11295,1,14249,3,145,58.9,1.5
17,2018,9995,1,16300,3,145,58.9,1.5
17,2019,11995,1,10596,3,145,47.9,1.5
17,2018,10995,1,12006,3,145,58.9,1.5
17,2019,11990,1,9119,3,145,47.9,1.5
17,2017,9995,1,20860,3,145,55.0,1.3
17,2015,10495,0,43621,1,0,86.0,1.5
17,2014,10695,0,28783,1,0,80.7,1.5
17,2017,11995,0,23068,1,135,76.3,1.5
17,2018,10895,1,14970,3,145,56.5,1.5
17,2018,10995,1,13839,3,145,56.5,1.5
17,2019,11990,1,9032,3,145,47.9,1.5
17,2017,10995,1,12418,3,145,56.5,1.5
17,2017,10391,0,30107,3,30,58.0,1.3
17,2019,11990,1,8865,3,145,47.9,1.5
17,2019,13490,1,4835,3,145,47.9,1.5
17,2019,13495,0,5176,3,145,47.9,1.5
17,2019,13995,1,5548,3,145,47.9,1.5
17,2018,10995,1,9314,3,150,56.5,1.5
17,2017,9995,1,11880,3,145,58.9,1.5
17,2019,12790,1,3391,3,145,47.9,1.5
17,2016,7490,1,46722,3,0,66.0,1.0
17,2018,14290,1,5644,1,140,67.3,1.5
17,2018,8995,1,29694,3,150,58.9,1.5
17,2017,8998,1,16823,3,145,58.9,1.5
17,2018,8498,1,32081,3,145,58.9,1.5
17,2014,6498,1,33289,3,125,52.3,1.3
17,2015,10490,0,29852,1,0,78.0,1.5
17,2019,12495,1,6285,3,145,47.9,1.5
17,2017,7850,1,35586,3,30,58.0,1.3
17,2016,11290,0,28110,1,0,86.0,1.5
17,2017,10970,0,3417,3,30,58.0,1.3
17,2019,12985,0,7106,1,135,76.3,1.5
17,2015,9898,0,43335,1,0,78.0,1.5
17,2015,11395,0,27483,1,0,78.0,1.5
17,2016,8999,1,25826,3,30,55.0,1.3
17,2014,10495,0,29090,1,0,76.3,1.5
17,2018,12995,0,2764,3,150,60.1,1.5
17,2019,11990,1,12314,3,145,47.9,1.5
17,2019,11990,1,11500,3,145,47.9,1.5
17,2019,11990,1,1983,3,145,47.9,1.5
17,2019,10995,1,8156,3,145,47.9,1.5
17,2018,11495,1,7400,3,145,56.5,1.5
17,2017,9480,1,22736,3,145,55.0,1.3
17,2016,11990,0,14214,1,0,86.0,1.5
17,2017,9990,1,17152,3,30,55.0,1.3
17,2017,9290,1,26000,3,145,58.9,1.5
17,2018,12490,0,14000,1,135,76.3,1.5
17,2017,11290,1,5775,3,145,55.0,1.3
17,2017,9990,1,33199,3,30,55.0,1.3
17,2019,16995,0,4117,1,140,67.3,1.5
17,2018,10190,1,13996,3,150,58.9,1.5
17,2017,9490,1,29456,3,150,56.5,1.5
17,2018,12890,1,9446,1,140,67.3,1.5
17,2018,10995,1,22421,3,145,47.1,1.5
17,2016,9295,1,23965,3,30,55.0,1.3
17,2018,10495,1,17196,3,145,58.9,1.5
17,2017,9795,1,24114,3,30,55.0,1.3
17,2016,10995,0,39133,1,0,86.0,1.5
17,2016,8680,1,14875,3,30,55.0,1.3
17,2018,11195,1,14001,3,145,58.9,1.5
17,2016,13295,0,19114,1,0,78.5,1.5
17,2016,9995,0,41193,1,0,86.0,1.5
17,2018,9680,1,12714,3,145,65.7,1.0
17,2018,12990,0,17303,1,140,76.3,1.5
17,2017,9695,1,17447,3,30,58.0,1.3
17,2018,10995,1,16447,3,150,47.1,1.5
17,2017,9995,1,24117,3,30,55.0,1.3
17,2018,12295,1,12010,3,145,47.1,1.5
17,2019,14995,1,2119,3,145,47.9,1.5
17,2017,14295,0,2441,1,135,67.3,1.5
17,2017,12995,0,7292,1,0,86.0,1.5
17,2018,9995,1,13114,3,145,58.9,1.5
17,2018,9995,1,25414,3,145,58.9,1.5
17,2013,9995,0,45558,1,0,76.3,1.5
17,2018,13995,0,9114,1,135,76.3,1.5
17,2016,9995,1,31881,3,30,55.0,1.3
17,2018,9295,1,28445,3,145,65.7,1.0
17,2017,11295,0,3187,3,30,58.0,1.3
17,2017,9495,1,17356,3,30,58.0,1.3
17,2016,8295,1,48117,3,30,55.0,1.3
17,2017,10395,0,32994,3,30,55.0,1.3
17,2018,14095,0,2080,1,135,76.3,1.5
17,2017,9595,1,9397,3,30,58.0,1.3
17,2017,10295,1,10525,3,145,58.9,1.5
17,2017,9195,1,15699,3,30,58.0,1.3
17,2015,8225,0,76517,1,0,78.0,1.5
17,2017,9795,1,22247,3,145,58.9,1.5
17,2017,10595,1,8044,3,150,56.5,1.5
17,2017,10095,0,41558,3,145,60.1,1.5
17,2019,11995,1,5,3,145,47.9,1.5
17,2019,11998,1,2340,3,145,47.9,1.5
17,2016,9795,1,25441,3,30,55.0,1.3
17,2018,9295,1,26468,3,145,58.9,1.5
17,2015,10295,0,32883,1,0,78.0,1.5
17,2019,13795,0,5942,3,145,47.9,1.5
17,2017,12998,0,25354,1,0,78.0,1.5
17,2018,9498,1,32315,3,145,58.9,1.5
17,2015,8498,1,13003,3,30,58.0,1.3
17,2019,11998,1,9911,3,145,47.9,1.5
17,2017,8495,1,36342,3,150,58.9,1.5
17,2017,8795,1,45500,3,150,58.9,1.5
17,2017,8695,1,25108,3,30,58.0,1.3
17,2019,12498,0,9133,3,145,47.9,1.5
17,2017,12498,0,18803,1,0,86.0,1.5
17,2018,11799,1,5771,3,145,47.1,1.5
17,2018,10998,1,10294,3,145,58.9,1.5
17,2017,8795,1,32887,3,145,65.7,1.0
17,2017,13195,0,10114,1,135,76.3,1.5
17,2019,11998,1,8355,3,145,47.9,1.5
17,2019,11998,1,8029,3,145,47.9,1.5
17,2013,6050,1,36331,3,125,51.4,1.3
17,2015,10498,0,21689,1,0,78.0,1.5
17,2017,7998,1,63978,3,150,56.5,1.5
17,2016,10590,0,32956,1,0,86.0,1.5
17,2016,12795,0,16604,1,0,78.0,1.5
17,2015,9998,0,50714,1,0,78.0,1.5
17,2019,13495,1,150,3,145,47.9,1.5
17,2019,12995,1,8600,3,145,47.9,1.5
17,2019,12995,1,7000,3,145,47.9,1.5
17,2019,12995,1,12000,3,145,47.9,1.5
17,2019,12995,1,8951,3,145,47.9,1.5
17,2019,11995,1,12568,3,145,47.9,1.5
17,2019,11995,1,7500,3,145,47.9,1.5
17,2017,9995,1,11500,3,30,58.0,1.3
17,2018,11995,1,7538,3,145,58.9,1.5
17,2019,16495,1,4500,3,145,47.9,1.5
17,2017,9995,1,3800,3,145,66.0,1.0
17,2020,14495,1,25,3,150,47.9,1.5
17,2019,13895,1,25,3,150,47.9,1.5
17,2018,11295,1,12689,3,145,47.1,1.5
17,2019,12495,1,4344,3,145,47.9,1.5
17,2019,12995,1,3816,3,145,47.9,1.5
17,2015,11995,0,19987,1,0,78.0,1.5
17,2019,11595,1,8559,3,145,47.9,1.5
17,2020,14769,1,25,3,150,47.9,1.5
17,2020,14769,1,25,3,150,47.9,1.5
17,2020,18908,0,1133,3,150,47.9,1.5
17,2019,11895,1,11849,3,145,47.9,1.5
17,2017,11495,0,49682,1,0,78.0,1.5
17,2013,5750,1,39675,3,125,51.4,1.3
17,2014,5390,1,70020,3,125,52.3,1.3
17,2013,5999,1,41000,3,125,51.4,1.3
17,2016,11695,0,27490,1,0,86.0,1.5
17,2019,14995,0,6173,1,135,76.3,1.5
17,2018,14995,0,10099,1,135,76.3,1.5
17,2017,9495,1,22414,3,30,58.0,1.3
17,2017,8995,1,28904,3,30,58.0,1.3
17,2019,13495,1,1971,3,150,47.9,1.5
17,2017,9295,1,22627,3,30,58.0,1.3
17,2018,14795,0,9078,1,140,76.3,1.5
17,2018,11295,1,7513,3,150,47.1,1.5
17,2017,12495,0,17250,3,150,60.1,1.5
17,2015,8495,1,22362,3,30,55.0,1.3
17,2015,6599,1,36405,3,30,58.0,1.3
17,2019,12495,1,11596,3,145,47.9,1.5
17,2015,7495,1,36076,3,0,66.0,1.0
17,2017,8995,0,51032,3,30,58.0,1.3
17,2015,10995,0,19000,1,0,78.0,1.5
17,2018,9995,1,17532,3,145,56.5,1.5
17,2017,11998,0,23663,1,0,86.0,1.5
17,2016,11998,0,26920,1,0,86.0,1.5
17,2017,10195,1,20511,3,145,56.5,1.5
17,2017,11899,0,5100,3,145,60.1,1.5
17,2019,12995,1,3491,3,145,47.9,1.5
17,2017,10360,0,25418,3,145,60.1,1.5
17,2014,8990,3,22695,3,30,55.4,1.3
17,2014,8990,3,17930,3,30,55.4,1.3
17,2013,5791,1,45000,3,125,51.4,1.3
17,2015,11290,0,23628,1,0,78.0,1.5
17,2018,13260,0,9835,1,135,76.3,1.5
17,2017,11991,0,17954,1,135,76.3,1.5
17,2016,9591,1,19615,3,30,55.0,1.3
17,2017,9500,1,15603,3,150,58.9,1.5
17,2016,7800,1,33101,3,30,58.0,1.3
17,2016,11495,0,22000,1,0,86.0,1.5
17,2019,9999,1,9900,3,150,49.6,1.0
17,2017,11999,0,19588,1,140,76.3,1.5
17,2018,9900,1,16806,3,150,58.9,1.5
17,2020,14990,0,2,3,150,47.9,1.5
17,2019,17000,0,981,3,150,47.9,1.5
17,2019,14275,0,10582,1,140,76.3,1.5
17,2020,14990,0,10,3,150,47.9,1.5
17,2017,9600,1,31413,3,145,58.9,1.5
17,2018,11495,1,25000,3,145,47.1,1.5
17,2016,8990,0,35562,3,30,55.0,1.3
17,2014,6540,1,39206,3,30,58.0,1.3
17,2015,9880,0,26710,1,0,86.0,1.5
17,2017,9695,1,15300,3,145,58.9,1.5
17,2016,6999,1,40706,3,30,58.0,1.3
17,2017,9500,1,22549,3,145,58.9,1.5
17,2018,9960,1,19527,3,145,58.9,1.5
17,2019,13500,1,3456,3,145,47.9,1.5
17,2018,9765,1,13524,3,145,47.1,1.5
17,2017,10999,0,9589,3,145,60.1,1.5
17,2013,6694,1,35904,3,125,51.4,1.3
17,2019,10950,1,1237,3,145,47.9,1.5
17,2013,7495,0,70000,1,0,76.3,1.5
17,2018,13790,0,8900,1,135,76.3,1.5
17,2015,9495,0,12458,3,30,58.0,1.3
17,2014,6995,1,58499,3,125,52.3,1.3
17,2018,11000,1,8109,3,145,47.1,1.5
17,2019,11990,1,1769,3,145,47.9,1.5
17,2014,7395,1,28736,3,30,58.0,1.3
17,2015,9695,0,44415,1,0,78.0,1.5
17,2013,8298,0,54473,1,0,80.7,1.5
17,2016,7449,1,38567,3,30,58.0,1.3
17,2017,10290,1,15929,3,30,55.0,1.3
17,2018,10890,1,14964,3,145,58.9,1.5
17,2020,13990,1,2114,3,145,47.9,1.5
17,2018,11000,1,14022,3,150,47.1,1.5
17,2015,7298,1,44052,3,30,55.0,1.3
17,2019,11498,1,5336,3,150,47.9,1.5
17,2018,7600,1,70167,3,145,58.9,1.5
17,2019,12990,1,2557,3,145,47.9,1.5
17,2013,5690,1,29894,3,30,58.9,1.0
17,2017,9150,1,31413,3,145,58.9,1.5
17,2017,14500,0,7962,1,0,86.0,1.5
17,2017,14000,0,24198,1,0,78.0,1.5
17,2014,7449,1,24379,3,30,55.0,1.3
17,2016,11498,0,20675,1,0,86.0,1.5
17,2016,11698,0,23058,1,0,86.0,1.5
17,2017,8298,1,25775,3,30,58.0,1.3
17,2017,11300,0,49039,1,135,76.3,1.5
17,2017,13800,0,10236,1,0,86.0,1.5
17,2013,5499,1,53000,3,125,51.4,1.3
17,2018,9999,1,9012,3,145,56.5,1.5
17,2018,10499,1,6432,3,145,58.9,1.5
17,2014,9387,0,47511,1,0,80.7,1.5
17,2016,7970,1,21020,3,30,58.0,1.3
17,2016,8599,1,21056,3,30,55.0,1.3
17,2015,10600,0,58856,1,0,78.0,1.5
17,2015,8700,0,28604,3,30,58.0,1.3
17,2015,6390,1,33673,3,30,58.0,1.3
17,2013,5998,1,42741,3,125,51.4,1.3
17,2019,13102,1,2796,3,145,47.9,1.5
17,2013,4495,1,60020,3,30,58.9,1.0
17,2017,8995,1,18569,3,30,58.0,1.3
17,2016,8995,1,14704,3,30,58.0,1.3
17,2019,12290,1,5408,3,145,47.9,1.5
17,2019,11661,1,6365,3,145,47.9,1.5
17,2019,12329,1,4773,3,145,47.9,1.5
17,2019,12245,1,6165,3,145,47.9,1.5
17,2019,12771,1,5254,3,145,47.9,1.5
17,2019,10300,1,6766,3,145,47.9,1.5
17,2019,12476,1,3819,3,145,47.9,1.5
17,2017,10981,0,15441,3,145,60.1,1.5
17,2019,13690,0,6986,1,135,76.3,1.5
17,2017,10612,0,28993,3,30,58.0,1.3
17,2016,11284,0,25683,1,0,78.0,1.5
17,2019,12058,1,5088,3,145,47.9,1.5
17,2019,10300,1,5607,3,145,47.9,1.5
17,2018,10460,1,8461,3,145,58.9,1.5
17,2018,9940,1,18848,3,145,58.9,1.5
17,2019,11923,1,4967,3,145,47.9,1.5
17,2017,13256,0,2563,1,0,86.0,1.5
17,2019,13810,0,3768,1,135,76.3,1.5
17,2019,13640,0,7161,1,135,76.3,1.5
17,2019,13690,0,7011,1,135,76.3,1.5
17,2019,13690,0,6026,1,135,76.3,1.5
17,2019,13850,0,2326,1,135,76.3,1.5
17,2018,10298,1,79032,3,145,56.5,1.5
17,2017,12998,0,7768,1,140,76.3,1.5
17,2015,7392,1,25132,3,0,66.0,1.0
17,2017,8499,1,29271,3,30,58.0,1.3
17,2019,12863,1,4689,3,145,47.9,1.5
17,2019,12933,1,3900,3,145,47.9,1.5
17,2015,7051,1,34934,3,30,58.0,1.3
17,2019,12436,1,3986,3,145,47.9,1.5
17,2019,12436,1,4034,3,145,47.9,1.5
17,2013,6191,1,39869,3,125,51.4,1.3
17,2014,7191,1,25324,3,125,51.4,1.3
17,2019,11892,1,6772,3,145,47.9,1.5
17,2017,10732,0,50556,1,0,86.0,1.5
17,2018,10992,0,27722,3,145,60.1,1.5
17,2018,13422,0,16000,1,135,76.3,1.5
17,2016,8490,1,23615,3,30,58.0,1.3
17,2013,8592,0,41480,1,0,80.7,1.5
17,2019,10512,1,18325,3,145,47.9,1.5
17,2019,11330,1,5069,3,145,47.9,1.5
17,2017,12000,0,11299,1,0,86.0,1.5
17,2018,10991,1,6000,3,150,58.9,1.5
17,2019,11280,1,6065,3,145,47.9,1.5
17,2019,11992,1,5395,3,145,47.9,1.5
17,2019,11330,1,3797,3,145,47.9,1.5
17,2018,10992,1,14606,3,145,56.5,1.5
17,2019,12252,1,7403,3,145,47.9,1.5
17,2016,12750,0,17412,1,0,78.0,1.5
17,2013,5250,1,52454,3,30,58.9,1.0
17,2015,7000,1,41652,3,30,58.0,1.3
17,2020,14991,1,3836,3,150,47.9,1.5
17,2018,11171,1,11231,3,150,58.9,1.5
17,2019,12803,1,5800,3,145,47.9,1.5
17,2019,12933,1,3693,3,145,47.9,1.5
17,2017,11698,0,30987,1,135,86.0,1.5
17,2014,7495,1,3851,3,125,52.3,1.3
17,2016,7995,1,44214,3,30,58.0,1.3
17,2017,10975,0,24499,3,145,60.1,1.5
17,2017,9169,1,25000,3,145,56.5,1.5
17,2019,11986,1,3902,3,145,47.9,1.5
17,2019,12239,1,4604,3,145,47.9,1.5
17,2019,11895,1,8065,3,145,47.9,1.5
17,2017,10498,1,9480,3,30,55.0,1.3
17,2019,12096,1,2761,3,145,47.9,1.5
17,2019,13192,1,5937,3,145,47.9,1.5
17,2018,11494,1,15436,3,150,56.5,1.5
17,2018,10291,1,27365,3,145,58.9,1.5
17,2019,12022,1,5797,3,150,47.9,1.5
17,2019,12933,1,3711,3,145,47.9,1.5
17,2019,13102,1,2812,3,145,47.9,1.5
17,2019,13810,0,6525,1,135,76.3,1.5
17,2015,10493,0,34727,1,0,78.0,1.5
17,2019,13191,1,604,3,145,47.9,1.5
17,2019,10920,1,2286,3,145,47.9,1.5
17,2017,11695,0,5938,3,30,58.0,1.3
17,2019,12295,1,10181,3,145,47.9,1.5
17,2017,11495,1,12860,3,145,56.5,1.5
17,2016,11677,0,16333,1,0,78.0,1.5
17,2017,10498,1,6692,3,30,55.0,1.3
17,2017,8888,1,21692,3,30,58.0,1.3
17,2019,12495,1,3942,3,145,47.9,1.5
17,2017,10495,1,11455,3,30,58.0,1.3
17,2018,13245,0,2696,3,145,60.1,1.5
17,2016,8993,1,11433,3,30,58.0,1.3
17,2016,9898,1,7380,3,30,55.0,1.3
17,2017,9491,1,28977,3,30,55.0,1.3
17,2016,8995,1,20305,3,30,58.0,1.3
17,2019,16995,1,1225,3,145,47.9,1.5
17,2018,9795,1,35657,3,145,58.9,1.5
17,2018,11250,1,9245,3,145,47.1,1.5
17,2018,13499,0,15413,3,145,60.1,1.5
17,2016,13950,0,14107,1,0,78.5,1.5
17,2013,9995,0,32649,1,0,76.3,1.5
17,2016,9999,1,18505,3,30,55.0,1.3
17,2013,8999,0,47151,1,0,76.3,1.5
17,2018,10499,1,35754,3,145,58.9,1.5
17,2015,7750,1,43455,3,30,58.0,1.3
17,2017,10000,1,34500,3,150,58.9,1.5
17,2017,14500,0,25575,1,0,78.0,1.5
17,2015,7920,1,30421,3,30,55.0,1.3
17,2017,9999,1,15717,3,145,58.9,1.5
17,2015,8499,1,16696,3,30,58.0,1.3
17,2016,10999,0,29984,3,30,55.0,1.3
17,2013,7499,3,19220,3,125,53.3,1.3
17,2016,8250,1,4000,3,30,58.0,1.3
17,2013,5840,1,46200,3,125,52.3,1.3
17,2013,6420,1,33040,3,125,52.3,1.3
17,2016,8795,1,17500,3,30,58.0,1.3
17,2015,8999,0,69775,1,0,78.0,1.5
17,2017,12998,0,8770,1,140,76.3,1.5
17,2015,7780,1,28023,3,30,55.0,1.3
17,2015,9995,0,36000,1,0,86.0,1.5
17,2014,9999,0,36001,1,0,76.3,1.5
17,2017,14500,0,20413,1,135,67.3,1.5
17,2019,14999,1,1114,3,145,47.9,1.5
17,2019,12999,1,9977,3,145,47.9,1.5
17,2017,10999,1,21808,3,30,55.0,1.3
17,2018,10645,1,7294,3,145,58.9,1.5
17,2017,8995,1,46769,3,145,58.9,1.5
17,2018,11795,1,5850,3,145,58.9,1.5
17,2019,12995,1,1378,3,145,47.9,1.5
17,2013,7999,3,34207,3,30,55.4,1.3
17,2013,9299,0,35916,1,0,80.7,1.5
17,2019,16500,0,3056,1,140,76.3,1.5
17,2018,13999,0,5000,1,135,76.3,1.5
17,2020,17995,0,1127,3,145,47.9,1.5
17,2019,12500,1,2591,3,145,47.9,1.5
17,2016,14995,0,12457,1,0,78.0,1.5
17,2018,10995,1,13500,3,150,47.1,1.5
17,2018,9611,1,20560,3,145,58.9,1.5
17,2018,11495,1,11823,3,145,58.9,1.5
17,2017,9441,1,25847,3,145,58.9,1.5
17,2014,7348,1,15781,3,30,58.0,1.3
17,2018,10995,1,7835,3,145,56.5,1.5
17,2017,13330,0,6301,1,0,78.0,1.5
17,2014,6100,1,47481,0,0,72.4,1.4
17,2017,9350,1,27450,3,150,58.9,1.5
17,2016,9660,1,24123,3,30,55.0,1.3
17,2019,12795,0,8500,3,145,47.9,1.5
17,2018,12000,1,10095,3,145,56.5,1.5
17,2017,10499,1,6610,3,145,56.5,1.5
17,2017,14999,0,3316,1,0,78.0,1.5
17,2019,12490,1,3578,3,145,47.9,1.5
17,2017,11250,1,6677,3,150,56.5,1.5
17,2017,9599,1,19923,3,30,55.0,1.3
17,2019,12990,1,5111,3,145,47.9,1.5
17,2017,10990,1,12480,3,30,55.0,1.3
17,2016,5990,1,39845,3,0,66.0,1.0
17,2018,9290,1,43825,3,145,58.9,1.5
17,2019,14990,1,1500,3,145,47.9,1.5
17,2017,8490,1,36512,3,150,58.9,1.5
17,2019,11700,1,9613,3,145,47.9,1.5
17,2018,12990,1,11775,3,145,47.1,1.5
17,2017,11490,1,8958,3,145,56.5,1.5
17,2016,8190,1,28594,3,30,58.0,1.3
17,2017,6995,1,58000,3,30,58.0,1.3
17,2017,9995,1,7714,3,30,58.0,1.3
17,2017,8995,1,22640,3,30,58.0,1.3
17,2017,9799,1,15052,3,30,55.0,1.3
17,2016,7499,1,40329,0,20,72.4,1.4
17,2017,10990,1,19029,3,30,55.0,1.3
17,2014,8475,0,51275,1,0,80.7,1.5
17,2017,10395,1,26500,3,145,56.5,1.5
17,2018,10499,1,9822,3,145,47.1,1.5
17,2014,11490,0,21821,1,0,78.0,1.5
17,2016,9790,1,11525,3,30,58.0,1.3
17,2016,10990,0,14150,3,30,55.0,1.3
17,2019,11495,1,11162,3,145,47.9,1.5
17,2018,13444,0,14188,1,135,76.3,1.5
17,2017,9990,1,16572,3,150,58.9,1.5
17,2017,9495,1,14140,3,30,58.0,1.3
17,2018,11495,1,9400,3,145,58.9,1.5
17,2016,11695,0,34748,1,0,78.0,1.5
17,2015,8295,1,21041,3,30,55.0,1.3
17,2019,12195,1,2627,3,145,47.9,1.5
17,2015,8200,1,23360,3,30,55.0,1.3
17,2019,17589,0,2251,3,145,47.9,1.5
17,2018,12395,1,11988,3,145,56.5,1.5
17,2018,9750,1,20585,3,145,58.9,1.5
17,2016,10250,0,41080,1,0,86.0,1.5
17,2018,10395,1,11000,3,145,58.9,1.5
17,2018,8545,1,51500,3,145,58.9,1.5
17,2019,11295,1,10995,3,145,47.9,1.5
17,2018,10795,1,13500,3,150,58.9,1.5
17,2018,13900,0,10142,1,140,76.3,1.5
17,2018,10495,1,23573,3,150,58.9,1.5
17,2017,9789,1,8810,3,30,58.0,1.3
17,2019,13495,0,679,3,150,47.9,1.5
17,2017,9690,1,6000,3,145,58.9,1.5
17,2017,8250,1,16448,3,0,66.0,1.0
17,2016,7800,1,16400,3,30,58.0,1.3
17,2015,12000,0,7929,1,0,78.0,1.5
17,2019,11595,1,8769,3,145,47.9,1.5
17,2018,12495,0,10137,3,145,60.1,1.5
17,2017,9995,1,20300,3,30,55.0,1.3
17,2018,10595,1,19784,3,145,58.9,1.5
17,2016,11795,0,15226,3,30,58.0,1.3
17,2018,10450,1,8676,3,150,47.1,1.5
17,2018,10995,1,27799,3,145,58.9,1.5
17,2016,13995,0,10924,1,0,78.0,1.5
17,2016,8995,1,41459,3,30,58.0,1.3
17,2015,6995,1,28000,3,30,58.0,1.3
17,2014,6695,1,19000,3,125,52.3,1.3
17,2016,11215,0,5990,3,30,55.0,1.3
17,2017,12795,0,16998,1,0,86.0,1.5
17,2017,13995,0,15472,1,0,86.0,1.5
17,2015,7568,1,46982,3,30,58.0,1.3
17,2019,12250,1,6861,3,145,47.9,1.5
17,2014,6230,1,44011,3,125,52.3,1.3
17,2015,10395,0,42321,1,0,78.0,1.5
17,2016,8195,1,30513,3,30,58.0,1.3
17,2017,12495,0,16900,1,0,86.0,1.5
17,2016,12995,0,6880,1,0,86.0,1.5
17,2016,12295,0,12772,1,0,86.0,1.5
17,2015,7380,1,20490,3,30,58.0,1.3
17,2018,9650,1,21973,3,145,47.1,1.5
17,2018,10295,1,14841,3,145,47.1,1.5
17,2017,9495,1,11373,3,30,58.0,1.3
17,2016,8808,1,18284,3,30,58.0,1.3
17,2016,12295,0,13849,1,0,86.0,1.5
17,2016,10995,0,11200,3,30,55.0,1.3
17,2016,9795,1,23877,3,30,55.0,1.3
17,2017,14295,0,18500,1,0,78.0,1.5
17,2015,8695,0,35013,3,30,58.0,1.3
17,2014,7995,3,41013,3,30,55.4,1.3
17,2016,7795,1,29000,3,30,58.0,1.3
17,2016,11795,0,25000,1,0,78.0,1.5
17,2017,10995,1,26165,3,145,58.9,1.5
17,2017,11195,1,13252,3,145,56.5,1.5
17,2019,12295,1,9816,3,145,47.9,1.5
17,2019,12495,1,9473,3,145,47.9,1.5
17,2019,12495,1,9347,3,145,47.9,1.5
17,2015,7495,1,21063,3,0,66.0,1.0
17,2017,9290,1,21506,3,30,58.0,1.3
17,2018,13290,0,8996,1,135,76.3,1.5
17,2016,9290,1,33965,3,30,55.0,1.3
17,2016,12000,0,25596,1,0,78.0,1.5
17,2018,14495,0,11883,1,140,76.3,1.5
