model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
0,2017,13799,0,23418,1,0,78.5,1.8
0,2016,13499,0,71329,1,0,70.6,1.8
0,2009,2991,1,91379,3,150,48.7,1.3
0,2013,6499,1,52229,0,20,72.4,1.4
0,2015,13999,0,7040,1,0,72.4,1.8
0,2017,11699,1,17546,3,125,52.3,1.2
0,2015,13499,0,55715,1,0,70.6,1.8
0,2016,9450,1,36283,3,125,52.3,1.2
0,2017,14950,0,12414,1,135,72.4,1.8
0,2015,12950,0,13381,1,0,72.4,1.8
0,2013,6450,1,54968,0,20,72.4,1.4
0,2016,13950,0,23589,1,0,72.4,1.8
0,2018,18499,0,7649,1,140,65.6,1.8
0,2018,15450,0,20000,1,135,68.8,1.8
0,2018,15450,0,65601,1,135,68.8,1.8
0,2018,12950,1,10674,3,145,58.9,1.2
0,2017,11793,0,11200,3,145,61.4,1.2
0,2018,16993,0,4566,1,135,68.8,1.8
0,2017,11793,1,14686,3,145,52.3,1.2
0,2013,8950,0,78881,1,0,72.4,1.8
0,2011,5950,0,69000,1,0,70.6,1.8
0,2017,14995,0,18500,1,0,78.5,1.8
0,2015,11995,0,11270,1,0,74.3,1.8
0,2017,13450,0,28000,1,0,78.5,1.8
0,2017,15450,0,9952,1,135,72.4,1.8
0,2016,12491,0,26465,1,0,78.5,1.8
0,2013,8695,0,75000,1,0,72.4,1.8
0,2015,9299,0,85895,1,0,70.6,1.8
0,2015,10493,0,52000,1,0,74.3,1.8
0,2017,9990,1,20390,3,30,58.9,1.2
0,2017,11990,1,4653,3,145,58.9,1.2
0,2016,13995,0,19931,1,0,78.5,1.8
0,2015,12990,0,17052,1,0,76.4,1.8
0,2016,8750,1,33123,3,30,58.9,1.2
0,2016,12199,0,48913,1,0,78.5,1.8
0,2013,7000,1,27148,3,125,51.4,1.3
0,2012,5200,1,77000,3,200,42.8,1.6
0,2018,15549,0,16238,1,135,68.8,1.8
0,2012,6999,0,86256,1,0,70.6,1.8
0,2018,18495,0,16442,1,135,65.6,1.8
0,2019,18599,0,16039,1,135,65.6,1.8
0,2016,12750,0,30823,1,0,78.5,1.8
0,2014,10995,0,46714,1,0,76.4,1.8
0,2014,9949,0,66900,1,0,74.3,1.8
0,2012,4995,1,71062,3,145,47.9,1.3
0,2007,2995,1,79183,3,235,39.8,1.6
0,2015,13495,0,46120,1,0,70.6,1.8
0,2014,11795,0,60880,1,0,76.4,1.8
0,2017,13500,0,59150,1,0,78.5,1.8
0,2017,12000,0,86980,1,0,78.5,1.8
0,2017,10490,0,35000,3,20,61.4,1.2
0,2014,11490,0,33000,1,0,76.4,1.8
0,2017,15990,0,24000,1,0,70.6,1.8
0,2014,11490,0,29000,1,0,72.4,1.8
0,2009,3990,1,44000,3,190,43.5,1.6
0,2017,14849,0,23746,1,140,78.5,1.8
0,2013,9995,0,38000,1,0,74.3,1.8
0,2013,8995,0,53331,1,0,72.4,1.8
0,2014,9600,0,23865,3,145,48.7,1.6
0,2011,6800,0,67437,1,0,70.6,1.8
0,2017,16995,0,22192,1,0,78.5,1.8
0,2016,14495,0,13285,1,0,72.4,1.8
0,2015,12000,0,25000,1,0,76.4,1.8
0,2016,14995,0,36000,1,0,70.6,1.8
0,2017,18395,0,18132,1,0,70.6,1.8
0,2017,15700,0,33388,1,0,78.5,1.8
0,2016,12200,0,38541,1,0,72.4,1.8
0,2017,18795,0,22071,1,0,70.6,1.8
0,2016,15495,0,31697,1,0,78.5,1.8
0,2014,11495,0,32962,1,0,76.4,1.8
0,2014,10000,1,23743,3,145,46.3,1.6
0,2016,8995,1,23000,0,20,67.3,1.6
0,2013,10490,0,29935,1,0,74.3,1.8
0,2014,9990,0,65882,1,0,76.4,1.8
0,2018,14995,0,49989,1,135,65.6,1.8
0,2018,13995,0,73000,1,135,65.6,1.8
0,2015,13450,0,17148,1,0,72.4,1.8
0,2017,17390,0,11432,1,135,78.5,1.8
0,2013,8490,0,46287,3,145,48.7,1.6
0,2017,17850,0,13175,1,135,78.5,1.8
0,2017,15790,0,40502,1,0,78.5,1.8
0,2017,16150,0,36193,1,135,78.5,1.8
0,2017,14290,0,30916,1,0,72.4,1.8
0,2018,17750,0,21895,1,135,65.6,1.8
0,2014,9340,0,57000,1,0,72.4,1.8
0,2015,10880,0,43000,1,0,72.4,1.8
0,2014,9440,0,51000,1,0,74.3,1.8
0,2017,15550,0,8963,1,135,78.5,1.8
0,2014,7240,0,141000,1,0,70.6,1.8
0,2014,11000,0,51750,1,0,70.6,1.8
0,2016,11950,0,20220,3,30,55.4,1.2
0,2017,11500,1,24960,3,125,51.4,1.2
0,2017,17150,0,16309,1,135,78.5,1.8
0,2016,14790,0,9675,1,0,78.5,1.8
0,2017,16000,0,4309,1,135,78.5,1.8
0,2018,14500,0,17279,1,135,68.8,1.8
0,2007,3395,0,84000,3,205,40.9,1.6
0,2014,8250,1,11943,3,150,47.9,1.6
0,2017,15295,0,17660,1,135,78.5,1.8
0,2014,11000,0,54669,1,0,76.4,1.8
0,2014,11400,0,49626,1,0,70.6,1.8
0,2016,15700,0,16593,1,0,70.6,1.8
0,2016,12500,0,28609,1,0,78.5,1.8
0,2015,13600,0,31745,1,0,70.6,1.8
0,2018,14900,0,36376,1,135,65.6,1.8
0,2016,12000,0,39080,1,0,78.5,1.8
0,2016,12500,0,56680,1,0,70.6,1.8
0,2016,13400,0,24610,1,0,78.5,1.8
0,2018,15800,0,28365,1,135,65.6,1.8
0,2015,10800,0,30754,1,0,74.3,1.8
0,2017,15000,0,39225,1,135,70.6,1.8
0,2017,14000,0,35633,1,0,78.5,1.8
0,2017,12000,0,12057,3,30,55.4,1.2
0,2015,11400,0,56617,1,0,70.6,1.8
0,2017,13800,0,65442,1,0,70.6,1.8
0,2015,12500,0,34277,1,0,72.4,1.8
0,2017,16998,0,14567,1,0,70.6,1.8
0,2017,16110,0,17714,1,0,72.4,1.8
0,2017,13500,0,17995,1,0,72.4,1.8
0,2017,14200,0,42199,1,135,78.5,1.8
0,2014,11500,0,24482,3,0,72.4,1.8
0,2015,15490,0,27751,1,0,70.6,1.8
0,2017,18490,0,15135,1,0,70.6,1.8
0,2017,17995,0,12888,1,0,70.6,1.8
0,2016,17395,0,18858,1,0,70.6,1.8
0,2017,12690,0,54900,1,0,78.5,1.8
0,2015,12699,0,37784,1,0,78.5,1.8
0,2016,14675,0,13793,1,0,78.5,1.8
0,2015,7980,1,24000,3,125,51.4,1.3
0,2017,14500,0,50795,1,0,70.6,1.8
0,2016,11000,0,64166,1,0,78.5,1.8
0,2018,14200,0,20913,1,135,68.8,1.8
0,2017,13700,0,34638,1,135,78.5,1.8
0,2016,14150,0,21544,1,0,78.5,1.8
0,2017,15795,0,13385,1,0,72.4,1.8
0,2015,13200,0,19715,1,0,76.4,1.8
0,2017,14995,0,14599,1,135,78.5,1.8
0,2016,15350,0,41051,1,0,70.6,1.8
0,2011,8995,0,42357,1,0,70.6,1.8
0,2016,13499,0,20915,3,0,72.4,1.8
0,2017,15095,0,43405,1,0,78.5,1.8
0,2017,16249,0,8251,1,135,72.4,1.8
0,2016,14995,0,6113,1,0,78.5,1.8
0,2016,13494,0,26157,1,0,78.5,1.8
0,2012,8795,0,52451,1,0,70.6,1.8
0,2017,16095,0,31316,1,0,78.5,1.8
0,2011,9995,0,11850,1,0,70.6,1.8
0,2016,15495,0,33430,2,0,76.4,1.8
0,2014,10500,0,59300,1,0,72.4,1.8
0,2017,14990,1,6983,3,0,78.5,1.8
0,2015,12799,0,26622,1,0,72.4,1.8
0,2017,15694,0,8613,1,135,78.5,1.8
0,2017,14695,0,53707,1,0,78.5,1.8
0,2017,15595,0,41904,1,0,78.5,1.8
0,2017,15895,0,33278,1,0,78.5,1.8
